account_creation_date,bot_or_not,clean_tweet_text,follower_count,following_count,tweet_text,tweet_time,tweetid,user_profile_description,user_reported_location,user_screen_name
2017-07-10,1,video senile pelosi calls trump president bush for the fifth time,470,1852,VIDEO : Senile Pelosi Calls Trump “President Bush” For the FIFTH Time https://t.co/Ld6RLe0XzU https://t.co/NII0SfaHkg,2017-07-13 12:34,885477456018362368,"Specialist in bringing the best news of the moment every day, follow me, I have the hidden secrets of Donald Trump",United States,ecaUKllXYVx1rAtb1ZN5GcDgkrcphV728YNQYIlwhYI=
2017-07-13,1,breaking cnn gets nasty surprise right outside their hq,305,957,BREAKING : CNN Gets NASTY SURPRISE Right Outside Their HQ!!! https://t.co/vtgjC6XVUU https://t.co/wPIvlLOrkj,2017-07-23 02:07,888943630441996289,"Journalist, passionate about taking information that if it is worth reading, follow me and part of the current",United States,u4JYTwWbY74J9f9DZSz3Bzw92HwEY0vEo6bOK09P68=
2017-07-26,1,just rt rightlynews if islamic terrorists have nothing to do with islam then why does 1 white supremacist have anything to do with,2094,4063,"#just RT RightlyNews: ""If Islamic terrorists have nothing to do with Islam... then why does 1 white supremacist have anything to do with… …",2017-08-14 14:51,897108399569211394,Equal Opportunity Offender. Sarcasm Advocate. Free Speech Activist. JD | Constitutional Law. #WhitesForTrump Follow me,United States,zL0WEHO3MDiLZr0DpDTtkpq1HRR33Jm9udlZ4E9B5hw=
2017-07-26,1,mar justice professor who tweeted he wished trump would be shot gets fired,462,3002,#mar JUSTICE! Professor Who Tweeted He Wished Trump Would Be SHOT Gets FIRED! https://t.co/8uSs7flJVq https://t.co/Q1ZapahOPO,2017-08-02 10:58,892701149882667008,"Wife, Mother, Grandmother. I enjoy politics, history and traveling. The more our country turns its back on its foundation, the bigger my eyes get!  #Follow me",United States,36bo5zSyXfunLmzPA3uO81MLs9TWJ8x5r+WMFT90EO8=
2017-07-26,1,jan president trump is fighting a culture war against the radical left,2094,4063,#jan President Trump is Fighting a Culture War Against the Radical Left https://t.co/JgRdX3RVYl https://t.co/jIkiNa3qCH,2017-08-01 12:41,892364673802260480,Equal Opportunity Offender. Sarcasm Advocate. Free Speech Activist. JD | Constitutional Law. #WhitesForTrump Follow me,United States,zL0WEHO3MDiLZr0DpDTtkpq1HRR33Jm9udlZ4E9B5hw=
2017-07-10,1,watch angry voter confront coward de blasio over germany trip,470,1852,Watch Angry Voter Confront Coward De Blasio Over Germany Trip https://t.co/43HUx3sbCv https://t.co/6NbxTB7QTs,2017-07-23 18:47,889195191336390658,"Specialist in bringing the best news of the moment every day, follow me, I have the hidden secrets of Donald Trump",United States,ecaUKllXYVx1rAtb1ZN5GcDgkrcphV728YNQYIlwhYI=
2017-07-13,1,you won t believe who deranged dems are using for anti trumpcare propaganda,305,957,You won’t believe who DERANGED Dems are Using for Anti-Trumpcare Propaganda https://t.co/Om0073Xunf https://t.co/s8GqqOa2HC,2017-07-14 14:54,885875157948145666,"Journalist, passionate about taking information that if it is worth reading, follow me and part of the current",United States,u4JYTwWbY74J9f9DZSz3Bzw92HwEY0vEo6bOK09P68=
2017-07-04,1,evangelical pastors surround trump in oval office and pray,782,3640,Evangelical Pastors Surround Trump in Oval Office…and Pray https://t.co/zdUOby62eR https://t.co/fB4mmx4oyq,2017-07-12 21:49,885254896752234496,"Journalist dedicated to exclusive information, follow me and I will take the best details of amercia with the most revealing news of the day, FOLLOW ME",United States,GDIaCsORWRKfkUJsOuqsUiNcqhbHLJMWu93UFnMa6Y=
2017-07-04,1,gop traitors sabotaging obamacare repeal just got terrible news,782,3640,GOP Traitors Sabotaging Obamacare Repeal Just Got Terrible News! https://t.co/P6LJNY6wgz https://t.co/3hXU4CIieB,2017-07-21 22:24,888525160151605248,"Journalist dedicated to exclusive information, follow me and I will take the best details of amercia with the most revealing news of the day, FOLLOW ME",United States,GDIaCsORWRKfkUJsOuqsUiNcqhbHLJMWu93UFnMa6Y=
2017-07-26,1,just bunkshaner thanks for the follow maga via lov jan,2094,4063,#just BunkShaner Thanks for the follow MAGA via https://t.co/MUqS0ihlvW #lov #jan,2017-07-31 22:02,892143415311433728,Equal Opportunity Offender. Sarcasm Advocate. Free Speech Activist. JD | Constitutional Law. #WhitesForTrump Follow me,United States,zL0WEHO3MDiLZr0DpDTtkpq1HRR33Jm9udlZ4E9B5hw=
2017-07-26,1,mar wow huma just got the worst news there s proof she s guilty,462,3002,#mar WOW! Huma Just Got the WORST NEWS. There’s PROOF She’s Guilty! https://t.co/L0oy4uPYEM https://t.co/wSFmKM3mvN,2017-08-02 23:28,892889811073339392,"Wife, Mother, Grandmother. I enjoy politics, history and traveling. The more our country turns its back on its foundation, the bigger my eyes get!  #Follow me",United States,36bo5zSyXfunLmzPA3uO81MLs9TWJ8x5r+WMFT90EO8=
2017-07-26,1,ste breaking former obama staffer found guilty in sex slavery case,779,2821,#ste BREAKING : Former Obama Staffer FOUND GUILTY in Sex Slavery Case https://t.co/YxmboNb2kh https://t.co/TiGghNOrRa,2017-08-01 09:55,892322855379226624,"Journalist highlighted in taking the best information of the moment, follow me and you will be part of the most controversial of the day",United States,wusEXnOUoeG8bfSFMYqUjMyhNZVKKn6hKwrWPW3v1ik=
2017-07-04,1,uncovered another broken promise from hypocrite hillary,782,3640,UNCOVERED : Another Broken Promise From Hypocrite Hillary  https://t.co/uwMHS2dEXj https://t.co/ZoUe1e2b6B,2017-07-21 16:19,888433247834841088,"Journalist dedicated to exclusive information, follow me and I will take the best details of amercia with the most revealing news of the day, FOLLOW ME",United States,GDIaCsORWRKfkUJsOuqsUiNcqhbHLJMWu93UFnMa6Y=
2017-07-04,1,sheriff clarke delivers hands down best response to don jr russia meeting,782,3640,Sheriff Clarke Delivers HANDS DOWN Best RESPONSE to Don Jr. Russia Meeting https://t.co/ZwbxnpBA2K https://t.co/8f1OOaYZhF,2017-07-17 15:12,886966858196422656,"Journalist dedicated to exclusive information, follow me and I will take the best details of amercia with the most revealing news of the day, FOLLOW ME",United States,GDIaCsORWRKfkUJsOuqsUiNcqhbHLJMWu93UFnMa6Y=
2017-07-10,1,update scalise is released from icu still in serious condition,470,1852,"UPDATE : Scalise is Released From ICU, Still in Serious Condition https://t.co/x7OyCQSG8Q https://t.co/LIqK5d7IbS",2017-07-13 03:04,885334037145014272,"Specialist in bringing the best news of the moment every day, follow me, I have the hidden secrets of Donald Trump",United States,ecaUKllXYVx1rAtb1ZN5GcDgkrcphV728YNQYIlwhYI=
2017-07-26,1,just rt ryanjensen2018 rt if you standwithericbolling the left sees eric as a threat and are trying to take him out we won t let tha,2094,4063,"#just RT RyanJensen2018: RT if you #StandWithEricBolling

The Left sees Eric as a threat and are trying to take him out. 

We won't let tha…",2017-08-06 12:49,894178591566692352,Equal Opportunity Offender. Sarcasm Advocate. Free Speech Activist. JD | Constitutional Law. #WhitesForTrump Follow me,United States,zL0WEHO3MDiLZr0DpDTtkpq1HRR33Jm9udlZ4E9B5hw=
2017-07-26,1,jan trump effect economy growing faster than ever,2094,4063,#jan TRUMP EFFECT : Economy Growing FASTER Than EVER! https://t.co/I6MfSwgfEM https://t.co/ItWCQeEgiu,2017-07-29 13:56,891296339652431873,Equal Opportunity Offender. Sarcasm Advocate. Free Speech Activist. JD | Constitutional Law. #WhitesForTrump Follow me,United States,zL0WEHO3MDiLZr0DpDTtkpq1HRR33Jm9udlZ4E9B5hw=
2017-07-26,1,mar the view claims jesus cares more for refugees and climate change than abortion,462,3002,#mar “The View” Claims Jesus Cares More for Refugees and Climate Change Than Abortion https://t.co/UEHFoI8XIq https://t.co/OG6wtWOhKu,2017-08-02 03:28,892587878697586688,"Wife, Mother, Grandmother. I enjoy politics, history and traveling. The more our country turns its back on its foundation, the bigger my eyes get!  #Follow me",United States,36bo5zSyXfunLmzPA3uO81MLs9TWJ8x5r+WMFT90EO8=
2017-07-04,1,video g20 jaws drop over stunning melania trump,226,934,VIDEO : G20 Jaws Drop Over STUNNING Melania Trump https://t.co/yKuJPdlyRk https://t.co/CPJFz3sUqu,2017-07-08 14:24,883693339505295365,"FOLLOW ME, I have the most shocking news of the moment, with the best secrets of the presindete Donal Trump and much more, I hope to be able to help you,.!",United States,VZt4MIPI1tufqLMw5OSTsYMvycK7Y7CbkKva50k6Bo=
2017-07-26,1,ste video eric bolling wants every trump voter to get this important message,779,2821,#ste VIDEO : Eric Bolling Wants Every Trump Voter to Get THIS Important Message https://t.co/9xm77uNaj4 https://t.co/B51zFEooEK,2017-07-28 21:25,891046969040351235,"Journalist highlighted in taking the best information of the moment, follow me and you will be part of the most controversial of the day",United States,wusEXnOUoeG8bfSFMYqUjMyhNZVKKn6hKwrWPW3v1ik=
2017-07-26,1,jan bolling under attack huffpo claims he pulled an anthony weiner cites anon sources,2094,4063,"#jan Bolling Under Attack! HuffPo Claims He Pulled an Anthony Weiner, Cites “Anon Sources” https://t.co/ytEFtMgIuZ https://t.co/LJTL4BSS1e",2017-08-05 12:41,893814190435180544,Equal Opportunity Offender. Sarcasm Advocate. Free Speech Activist. JD | Constitutional Law. #WhitesForTrump Follow me,United States,zL0WEHO3MDiLZr0DpDTtkpq1HRR33Jm9udlZ4E9B5hw=
2017-07-26,1,rt 2chron169 i don t call them sanctuary cities they are outlaw cities throwbackthursday,779,2821,RT 2Chron169: I don't call them sanctuary cities  They are outlaw cities #ThrowbackThursday https://t.co/HmDIx5Qgm0,2017-08-03 13:02,893094705000570880,"Journalist highlighted in taking the best information of the moment, follow me and you will be part of the most controversial of the day",United States,wusEXnOUoeG8bfSFMYqUjMyhNZVKKn6hKwrWPW3v1ik=
2017-07-26,1,just rt jimkuther democrats up for re election 2018 we need to unseat as many as we can so we have 60 votes maga,2094,4063,"#just RT JimKuther: ⚡️💥Democrats up for re-election 2018 we need to unseat as many as we can so we have 60 votes 😊😀
#MAGA… …",2017-07-30 01:16,891467411089739777,Equal Opportunity Offender. Sarcasm Advocate. Free Speech Activist. JD | Constitutional Law. #WhitesForTrump Follow me,United States,zL0WEHO3MDiLZr0DpDTtkpq1HRR33Jm9udlZ4E9B5hw=
2017-07-26,1,jan breaking 4 dead and dozens injured in barcelona terror attack,2094,4063,#jan BREAKING : 4 Dead and Dozens Injured in Barcelona Terror Attack https://t.co/CMhiBBEgkz https://t.co/Ozg2wZs556,2017-08-17 17:06,898229589658525696,Equal Opportunity Offender. Sarcasm Advocate. Free Speech Activist. JD | Constitutional Law. #WhitesForTrump Follow me,United States,zL0WEHO3MDiLZr0DpDTtkpq1HRR33Jm9udlZ4E9B5hw=
2017-07-04,1,breaking another big win for trump on deportations,782,3640,BREAKING : Another BIG WIN for Trump on Deportations! https://t.co/xtHbLLvsHx https://t.co/nX5BuiZIEe,2017-07-07 13:09,883311978223206401,"Journalist dedicated to exclusive information, follow me and I will take the best details of amercia with the most revealing news of the day, FOLLOW ME",United States,GDIaCsORWRKfkUJsOuqsUiNcqhbHLJMWu93UFnMa6Y=
2017-07-26,1,ste atheists losing their sh t over trump s christian white house,779,2821,#ste Atheists LOSING THEIR SH*T Over Trump’s CHRISTIAN White House https://t.co/qkpOzFKlwn https://t.co/4zmWXyqR2V,2017-08-08 01:58,894739600098418688,"Journalist highlighted in taking the best information of the moment, follow me and you will be part of the most controversial of the day",United States,wusEXnOUoeG8bfSFMYqUjMyhNZVKKn6hKwrWPW3v1ik=
2017-07-13,1,rush exposes mitch mcconnell s failed senate leadership,305,957,Rush EXPOSES Mitch McConnell’s Failed Senate Leadership https://t.co/htWDnI1nVk https://t.co/mCIRiBlCOw,2017-07-19 01:28,887484234298007553,"Journalist, passionate about taking information that if it is worth reading, follow me and part of the current",United States,u4JYTwWbY74J9f9DZSz3Bzw92HwEY0vEo6bOK09P68=
2017-07-10,1,video kristin tate slams jane sanders for her pathetic sexism card,196,1858,VIDEO : Kristin Tate SLAMS Jane Sanders for Her Pathetic “SEXISM CARD” https://t.co/DENgPVQEHU https://t.co/ozPIovN1ae,2017-07-19 17:33,887727190015713280,"Follow me, I have the hidden secrets of Donald Trump, Specialist in bringing the best news of the moment every day",United States,Qchtueq2uJm6DRiEGQXDZVweouM9LYTkIfVEKuEjOqA=
2017-07-13,1,wow chick fil a surprises our troops,305,957,WOW! Chick-fil-A Surprises Our Troops! https://t.co/TrSl6eOfzl https://t.co/AzHPcjCPjE,2017-07-21 00:27,888193685434847232,"Journalist, passionate about taking information that if it is worth reading, follow me and part of the current",United States,u4JYTwWbY74J9f9DZSz3Bzw92HwEY0vEo6bOK09P68=
2017-07-26,1,ste how obama weaponized the irs to screw over the american people,779,2821,#ste How Obama Weaponized the IRS to Screw Over the American People https://t.co/ju1xMFa9k0 https://t.co/LDJf0CklrZ,2017-08-06 09:20,894126011868209153,"Journalist highlighted in taking the best information of the moment, follow me and you will be part of the most controversial of the day",United States,wusEXnOUoeG8bfSFMYqUjMyhNZVKKn6hKwrWPW3v1ik=
2017-07-04,1,breaking 7 anti trump activists arrested at trump tower chicago,782,3640,BREAKING : 7 Anti-Trump Activists ARRESTED at Trump Tower Chicago https://t.co/pVbt5qW09i https://t.co/FEIV4yJRMs,2017-07-08 18:24,883753604070465536,"Journalist dedicated to exclusive information, follow me and I will take the best details of amercia with the most revealing news of the day, FOLLOW ME",United States,GDIaCsORWRKfkUJsOuqsUiNcqhbHLJMWu93UFnMa6Y=
2017-07-26,1,jan democrat governor urges the u s to emulate communist china,2094,4063,#jan Democrat Governor Urges the U.S. to Emulate COMMUNIST CHINA https://t.co/TckTj0uxED https://t.co/nmS8CV7M8F,2017-08-12 18:27,896437914606993408,Equal Opportunity Offender. Sarcasm Advocate. Free Speech Activist. JD | Constitutional Law. #WhitesForTrump Follow me,United States,zL0WEHO3MDiLZr0DpDTtkpq1HRR33Jm9udlZ4E9B5hw=
2017-07-26,1,just rt realjameswoods and billclinton and barackobama did the former lov jan,2094,4063,#just RT RealJamesWoods: And billclinton and BarackObama did the former... https://t.co/6sHdhTI7zq #lov #jan,2017-08-11 00:48,895809087316865024,Equal Opportunity Offender. Sarcasm Advocate. Free Speech Activist. JD | Constitutional Law. #WhitesForTrump Follow me,United States,zL0WEHO3MDiLZr0DpDTtkpq1HRR33Jm9udlZ4E9B5hw=
2017-07-10,1,look who sided with russia while her husband made 500k in moscow,470,1852,Look Who Sided with Russia while her Husband Made $500K in Moscow https://t.co/YrWCxSEyPm https://t.co/NWGE9D4yud,2017-07-18 13:47,887307846035136512,"Specialist in bringing the best news of the moment every day, follow me, I have the hidden secrets of Donald Trump",United States,ecaUKllXYVx1rAtb1ZN5GcDgkrcphV728YNQYIlwhYI=
2017-07-04,1,proof poland loves president trump,782,3640,Proof Poland LOVES President Trump! https://t.co/CPmDnjrDMs https://t.co/BTCioYW18g,2017-07-06 14:21,882967798225539072,"Journalist dedicated to exclusive information, follow me and I will take the best details of amercia with the most revealing news of the day, FOLLOW ME",United States,GDIaCsORWRKfkUJsOuqsUiNcqhbHLJMWu93UFnMa6Y=
2017-07-26,1,jan flashback watch obama defend isis and attack christianity,2094,4063,#jan FLASHBACK : Watch Obama Defend ISIS and Attack Christianity! https://t.co/FPW73jlcuf https://t.co/rg02YRA8hW,2017-08-17 10:01,898122698718674944,Equal Opportunity Offender. Sarcasm Advocate. Free Speech Activist. JD | Constitutional Law. #WhitesForTrump Follow me,United States,zL0WEHO3MDiLZr0DpDTtkpq1HRR33Jm9udlZ4E9B5hw=
2017-07-13,1,trump supporters brilliantly hijack bringbackobama hashtag,305,957,Trump Supporters Brilliantly Hijack #BringBackObama Hashtag https://t.co/uL903m1iKd https://t.co/Z35kjIHFoa,2017-07-14 07:54,885769493972168704,"Journalist, passionate about taking information that if it is worth reading, follow me and part of the current",United States,u4JYTwWbY74J9f9DZSz3Bzw92HwEY0vEo6bOK09P68=
2017-07-26,1,just rt t_s_p_o_o_k_y for trolls on the left to stupid to do research here s the background on the nazi party and it s socialist roots,2094,4063,#just RT T_S_P_O_O_K_Y: For trolls on the left to stupid to do research here's the background on the Nazi Party — and it's socialist roots:…,2017-08-13 13:51,896730849965723648,Equal Opportunity Offender. Sarcasm Advocate. Free Speech Activist. JD | Constitutional Law. #WhitesForTrump Follow me,United States,zL0WEHO3MDiLZr0DpDTtkpq1HRR33Jm9udlZ4E9B5hw=
2017-07-10,1,ice just ruined the day for illegals in sanctuary cities,470,1852,ICE Just Ruined the Day for Illegals in Sanctuary Cities! https://t.co/NXdra652CY https://t.co/5EMh56quvS,2017-07-20 00:12,887827422359547905,"Specialist in bringing the best news of the moment every day, follow me, I have the hidden secrets of Donald Trump",United States,ecaUKllXYVx1rAtb1ZN5GcDgkrcphV728YNQYIlwhYI=
