account_creation_date,bot_or_not,clean_tweet_text,follower_count,following_count,tweet_text,tweet_time,tweetid,user_profile_description,user_reported_location,user_screen_name
2017-04-15,1,minnesota election day is just a day away make sure you ve got a plan to get out there and vote tomorrow if you re not sure where to vote you can find your polling place here mnprimary mn05 teamilhan,9600,9290,"#MINNESOTA! Election Day is just a day away! Make sure you’ve got a plan to get out there and VOTE tomorrow! If you’re not sure where to vote, you can find your polling place here ➡️ https://t.co/aybVqNNIA9  #MNPrimary  #MN05 #TeamIlhan https://t.co/MqoWExVKY3",2018-08-14 06:43,1029257118711459840,As an independent news media organization we aim to inspire action on the likes of social justice & human rights & advocate transparency in politics.,United States,berniecratss
2013-05-20,1,us continues leading from behind,2364,1160,#US Continues Leading From Behind http://t.co/QscH3w0syF,2015-06-18 13:23,611524585117224961,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2017-01-25,1,for palestine say the truth stand up for palestine freepalestine gazaundersiege,812,1227,For Palestine ...say the truth..stand up for Palestine... #FreePalestine #GazaUnderSiege https://t.co/UsxOwI0Nof,2017-02-18 10:32,832900650262528002,"Rachel Corrie was a 23-year-old American peace activist. Born: April 10, 1979, Olympia, Washington, United States. Killed: March 16, 2003, Rafah,Palestine.","Washington, USA",ceefac221cf96828786cd5d15a1e9f1c638971fd7c0ec2ea4556cd14b5ac9e31
2017-04-15,1,kremlin connection email reveals nra operative offered trump a back channel meeting with putin trump russiancollusion trumprussia notmypresident,9600,9290,‘Kremlin Connection’: Email Reveals NRA Operative Offered Trump A ‘Back-Channel Meeting’ With Putin  https://t.co/sOcpKTrWVG #trump #RussianCollusion #TrumpRussia #NotMyPresident https://t.co/bkQf8shQTo,2017-12-03 15:24,937341863044009986,As an independent news media organization we aim to inspire action on the likes of social justice & human rights & advocate transparency in politics.,United States,berniecratss
2017-04-26,1,andylassner megadethgirlel as close to impeachment become more aggressive,3852,5023,"@andylassner @Megadethgirlel As close to impeachment, become more aggressive",2018-08-17 10:29,1030401167388540928,We’re entirely independent – Make your voice heard and join us.,"Dallas, TX",49d63e031ef5dd7b755648266a105240c37a2d25ea73db03d69d7d10f8424caa
2013-05-20,1,who is behind the creation of isil from saudi mufti s point of view,2364,1160,Who Is Behind The Creation Of #ISIL From #Saudi #Mufti's Point Of View?  http://t.co/fM0PTQqReU,2015-07-28 08:32,625946832531656704,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2017-05-30,1,the best type of jihad striving in the way of allah is speaking the truth in the presence of a tyrant ahlulbayt,1932,3900,"""The best type of Jihad (striving in the way of Allah) is speaking the truth in the presence of a tyrant."" #AhlulBayt https://t.co/QubBv69pXQ",2017-11-22 19:15,933413586864443392,As an independent news media organization we aim to inspire action on the likes of social justice & human rights & advocate transparency in politics.,United States,023f243ac3ec0852edb345a625ac7a4972e8fb4f225d869cf28578ee54a559d5
2017-08-30,1,overview of battle for eastern ghouta on march 20 2018 photos,2924,1305,"Overview Of Battle For Eastern Ghouta On March 20, 2018+Photos - https://t.co/4ppU0IqPWr https://t.co/jHcHuVs4sd",2018-03-21 08:28,976375086902136838,Chief Editor of IUVM Online #News Agency                            :   #Syria - #Iraq - #Palestine - #Lebanon -#Iran,"England, United Kingdom",4a810dd520182c19d799b3028f640fe05fd23d78c964fb9af80d73625dcd6c51
2013-05-20,1,ahed tamimi was sexually harassed by israeli interrogator says lawyer via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,"Ahed Tamimi was sexually harassed by Israeli interrogator, says lawyer https://t.co/30AdBaXLIN via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb",2018-04-04 15:52,981560235696578560,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,the emir of qatar s condition for travel to kuwait via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,The Emir of #Qatar’s condition for travel to Kuwait https://t.co/kDMbUcWA8d via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2017-06-04 09:03,871291184198672384,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2016-12-18,1,when obama arrived in the oval office the economy was in freefall we were dead dead his admin saved us fuck you to the assholes who do not cannot appreciate this simple fact impeachtrump impeachtrumpnow impeachtrumpandpencenow impeachtrumppencenow notmypresident,4366,5278,"When #Obama arrived in the Oval Office, the economy was in freefall!!  We were dead. Dead.  His admin saved us!  Fuck you to the assholes who do not, cannot, appreciate this simple fact! #ImpeachTrump #ImpeachTrumpNow #ImpeachTrumpANDPenceNow #ImpeachTrumpPenceNOW #NotmyPresident",2018-01-13 07:30,952080296387727360,Alone. Alone. Social Activist. Writer. Analyst. #Resistance #ImpeachTrump #Resist #Progressivism,"Houston, TX",dd57f496213c56fa72b22865e5613897b0d6a70d02153bf8211c93a332dc574a
2013-05-20,1,abuhthall another stampede is about to occur alsaud_killing_muslims,2364,1160,@abuhthall Another Stampede is About to Occur http://t.co/WeiMExkfUV #AlSaud_Killing_Muslims http://t.co/kyQG1VTCRV,2015-09-26 17:55,647831896102182913,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb the ruckus at boeing round one goes to them,2364,1160,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb - The Ruckus at #Boeing: Round One Goes to Them: http://t.co/vUNPEtIAAR,2014-01-07 06:00,420434637630889984,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb wirelesscode gives customers new rights starting today,2364,1160,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb - #WirelessCode  Gives Customers New Rights Starting Today: http://t.co/rjs3LiJVZX,2013-12-03 05:16,407740042598027264,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-01,1,yemeni health minister more than 35 thousand martyrs and wounded since the beginning of the aggression,7099,921,Yemeni Health Minister: More than 35 thousand martyrs and wounded since the beginning of the aggression https://t.co/57ZtMTwmq0 https://t.co/kE7SehujAv,2018-06-13 12:31,1006876613483433989,"“RPFront” is an NGO aims to support people’s movements 4 #freedom,#peace & #justice, reaffirm civil rights and reduce the influence of money in politics #Resist",United States,RPFront
2013-05-20,1,zionist media washington and tel aviv formed a joint team to overthrow iran s government via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,Zionist media: Washington and Tel Aviv formed a joint team to overthrow Iran’s government https://t.co/9neP0hLnWl via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2018-07-04 07:03,1014404341044793344,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2017-04-15,1,is it better understood why trump left the un human rights council familiesbelongtogether wherearethechildren,9600,9290,Is it better understood why #TRUMP left the UN Human Rights Council? #FamiliesBelongTogether #WhereAreTheChildren https://t.co/VZzY4xJO3Q,2018-07-12 22:03,1017530021110525958,As an independent news media organization we aim to inspire action on the likes of social justice & human rights & advocate transparency in politics.,United States,berniecratss
2013-05-20,1,geopolitics and islam,2364,1160,Geopolitics and #Islam http://t.co/lFpGmBR3l3,2015-06-20 09:30,612190770473340928,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,george soros plotting financial armageddon to stop trump,2364,1160,George #Soros Plotting ‘Financial Armageddon’ To Stop #Trump https://t.co/pAxrHhWYjW https://t.co/vAdgrRsZD0,2017-01-06 14:41,817380497273815040,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2017-04-15,1,charles blow the gop is hell bent on permanent rule fattuesday live galentinesday mardigras18 insteadofbeadsthrow worldradioday worstpresidentever cantkeepastaff administrationinchaos dumptrump impeachtrump betsocialawards,5839,5675,Charles Blow: The GOP Is Hell-Bent on Permanent Rule https://t.co/0XIMdTKd5Z #FatTuesday LIVE #GalentinesDay #MardiGras18 #InsteadOfBeadsThrow #WorldRadioDay #WorstPresidentEver #CantKeepAStaff #AdministrationInChaos #DumpTrump #ImpeachTrump #BETSocialAwards https://t.co/snAwHZVqvc,2018-02-13 16:29,963450122003779584,RiseAgainstTheRight.,"California, USA",riseagainstr
2013-05-20,1,a senior british official turkey must be held responsible for supporting isis terrorists,2364,1160,A senior #British Official: #Turkey Must Be Held Responsible for Supporting #ISIS Terrorists http://t.co/ISpWlsboVW,2014-11-18 10:10,534649801736847360,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,he knows nothing about geography or history of venezuela maduro slams trump via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,“He knows nothing about geography or history of Venezuela”; Maduro Slams #Trump https://t.co/wLOG8DFeEu via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2017-10-06 10:39,916251488384700416,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-01,1,complete this list 8 worst president ever 9 trumprecords fucktrump impeachtrump notmypresident resist progressivers,7099,921,Complete this list: 8 - Worst president ever 9-... #TrumpRecords #fucktrump #impeachtrump #notmypresident #resist #progressivers https://t.co/qpDB0wZWkx https://t.co/tNIzlghg0L,2017-12-31 16:20,947502738811875333,"“RPFront” is an NGO aims to support people’s movements 4 #freedom,#peace & #justice, reaffirm civil rights and reduce the influence of money in politics #Resist",United States,RPFront
2013-05-20,1,us coalition attacked the positions of the syrian pro government forces via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,US coalition attacked the positions of the Syrian pro-government forces https://t.co/GNQ0oqOLnG via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2018-02-08 04:40,961459707272744960,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,ivanka has presidential ambitions of her own ten big claims from michael wolff s book via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,#Ivanka has presidential ambitions of her own: Ten big claims from Michael Wolff’s book https://t.co/j3A0GcUHWV via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2018-01-06 17:29,949694352736972800,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,a million people killed in iraq the biggest petroleum heist in history,2364,1160,A Million People Killed In #Iraq: The Biggest Petroleum Heist In History? http://t.co/NCYSE6oghP,2014-05-26 06:51,470819533695877120,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,al khalifa regime continues to torture bahraini prisoners brutally via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,Al-Khalifa Regime Continues to Torture Bahraini Prisoners Brutally https://t.co/VFPysRt2nA via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2017-09-12 08:10,907516757522481152,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-01,1,iran reiterates support of palestinian resistance against israeli regime,7099,921,Iran Reiterates Support Of Palestinian Resistance Against Israeli Regime https://t.co/wMegScyFZe https://t.co/RS5tlO5gsu,2017-12-01 15:34,936619423263178753,"“RPFront” is an NGO aims to support people’s movements 4 #freedom,#peace & #justice, reaffirm civil rights and reduce the influence of money in politics #Resist",United States,RPFront
2013-05-20,1,voters to congress do something anything on immigration,2364,1160,Voters to Congress -- Do Something! Anything! on #Immigration http://t.co/QvLldon22K,2014-08-15 09:11,500208026230349824,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,how jewish price tag attacks change religious symbol into evil like nazis,2364,1160,How Jewish Price Tag Attacks Change Religious Symbol Into Evil Like Nazis http://t.co/wogdhBYb4h,2015-03-08 11:03,574525869672239104,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,conserv_tribune putin there is an active plot to eliminate donald trump and thereby his threat to the status quo,2364,1160,"@conserv_tribune Putin:there is an active plot to eliminate Donald Trump, and thereby his threat to the status quo https://t.co/YVEaqyUVG5",2016-06-30 23:08,748654541890011137,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2017-07-12,1,why would syrian forces use chlorine which is practically useless in military operations amp by that bring d threat of foreign intervention upon themselves why now when d military victory in douma is imminent of course there is no logical explanation,955,1486,"Why would #Syrian forces use chlorine, which is practically useless in military operations,&amp; by that bring d threat of foreign intervention upon themselves? Why now when d military victory in #Douma is imminent? Of course,there is no logical explanation. https://t.co/w6RkmUxNQ9",2018-04-12 00:21,984224942450462721,The mission of Balkans Post is to bring cogent and accurate analysis of Balkans events in a truthful and unfiltered manner. Retweets are not endorsements.,Republic of Croatia,72aba369c202cfb2dd24dc8c4fe4fc18e686fdfc01e7b45a0bbba8c49c6630b4
2017-04-15,1,sanders to unveil medicare for all bill on wednesday liberty front press,9600,9290,Sanders to unveil ‘Medicare for all’ bill on Wednesday – Liberty Front Press https://t.co/DimqRvedib,2017-09-08 21:19,906265660166197248,As an independent news media organization we aim to inspire action on the likes of social justice & human rights & advocate transparency in politics.,United States,berniecratss
2017-08-30,1,revealed turkish intelligent officers meet syrian rebels amid speculations of imminent offensive against kurds,2924,1305,Revealed: #Turkish intelligent officers meet #Syrian rebels amid speculations of imminent offensive against #Kurds  https://t.co/M6Hg2YQAyF https://t.co/7j3HKtL9ur,2017-10-06 21:17,916412200344055808,Chief Editor of IUVM Online #News Agency                            :   #Syria - #Iraq - #Palestine - #Lebanon -#Iran,"England, United Kingdom",4a810dd520182c19d799b3028f640fe05fd23d78c964fb9af80d73625dcd6c51
