,account_creation_date,bot_or_not,clean_tweet_text,follower_count,following_count,tweet_text,tweet_time,tweetid,user_profile_description,user_reported_location,user_screen_name
503,2014-04-30,1,the disappointed one speaks i searched for great human beings i always found only the imitators of their ideals,74,124,The disappointed one speaks.I searched for great human beings; I always found only the imitators of their ideals.,2014-08-08 16:36,497783300740894720,Captain Marvel,New York,1835ceb00236c225fea8474ffbf41b960a582c61d5c0460a467228a98cf7d9ed
504,2014-05-05,1,benjamin sirmon who inspired inclusive playground in st charles dies at 3 television station reports news,35988,11010,"Benjamin Sirmon, who inspired inclusive playground in St. Charles, dies at 3, television station reports  #news",2015-02-24 16:07,570253746111778816,"Breaking news, weather, traffic and more for New Orleans and Louisiana. DM us anytime. RTs not endorsements","New Orleans, LA",NewOrleansON
505,2014-05-05,1,fbi searching for possible victims of sextortion scheme in louisiana news,35988,11010,FBI searching for possible victims of 'sextortion' scheme in Louisiana  #news,2015-07-08 16:07,618813579853041665,"Breaking news, weather, traffic and more for New Orleans and Louisiana. DM us anytime. RTs not endorsements","New Orleans, LA",NewOrleansON
506,2015-06-22,1,obama supports the execution of the christian woman accused of drinking from a muslim water cup nouh1alonso,486,5,Obama supports the execution of the Christian woman accused of 'drinking from a Muslim water cup.' @nouh1alonso http://t.co/8itSkPpCwq,2015-07-01 23:38,616390575080796161,http://t.co/Z2QpDqsbqr  provides wonderful apps to help workout.,"New York, USA",60f0b63e612aa72961a991ed83ad3318ccaa22f9c343ea79bb199e364cf75867
507,2014-05-29,1,jazz sign cooley johnson to multiyear deals sports,22212,8953,"Jazz sign Cooley, Johnson to multiyear deals  #sports",2015-03-27 01:24,581265617086324736,"Breaking news, weather, traffic and more for Memphis and Tennessee. DM us anytime. RTs not endorsements","Memphis, TN",OnlineMemphis
508,2013-07-27,1,twenty one and over pilots drunkbands pointsme midnight,4186,3308,Twenty One and Over Pilots #DrunkBands #PointsMe @midnight,2017-01-26 11:11,824575453029658624,love yourself or no one will love you,portland,75260a9a180575743d360235084b16675248455e83c04bceda90043e50c86c4f
509,2014-08-28,1,cleveland police catch teen with a gun in mohican park the caller reported they did not know cleveland news,19351,8207,Cleveland police catch teen with a gun in Mohican Park: The caller reported they did not know... http://t.co/ypGHIWS7wO #Cleveland #news,2015-06-29 22:53,615654364586229760,"Breaking news, weather, traffic and more for Cleveland. DM us anytime. RTs not endorsements","City of Cleveland, USA",OnlineCleveland
510,2014-08-27,1,pete hamill watching the daily news become the daily planet,66980,10500,Pete Hamill: Watching the Daily News become the Daily Planet https://t.co/nvySzkAdYq https://t.co/5f7O7vFDS7,2017-07-07 18:34,883393805977767937,"New York City's local news on Twitter. Breaking news, sports, events and international news. Tweet us or DM","New York, NY",TodayNYCity
511,2015-03-09,1,storylines aplenty as jackson state starts spring ball sports,2878,2053,Storylines aplenty as Jackson State starts spring ball  #sports,2016-03-20 19:44,711639510736510976,#CityOfJackson #Jackson #USA #America #US,"Jackson, MS",fea5e166786f00c893ee247a87ab6047e3ed8727dbe4b5a67b64484dc777b070
512,2014-06-21,1,winning numbers for nov 11 2015 news,22823,5483,"WINNING NUMBERS for Nov. 11, 2015  #news",2015-11-12 05:36,664678244914847744,"Houston top news and stories, powered 24/7","Houston, TX",HoustonTopNews
513,2015-06-25,1,lg nexus 5 out break price drop get it while we have stocks lg pricedrop mobileshopdotae pascalrossini simplesec_,185,3,LG Nexus 5 Out-break PRICE DROP Get It While We Have Stocks LG PriceDrop @mobileshopdotae @pascalrossini @simpleSEC_ http://t.co/vdLCAHx8RZ,2015-06-29 09:48,615456713500684288,Exercise to Burn Fat.,"New York, USA",462022323c7782684e32785dde1e9c880a422868e00ab4a21a88b4f7d85131f7
514,2014-05-25,1,for what avail the plough or sail or land or life if freedom fail ralph waldo emerson newyork,44,253,"For what avail the plough or sail, or land or life, if freedom fail?  ~Ralph Waldo Emerson #newyork",2014-12-10 16:41,542720662872145920,,United States,423106b1e5eaa83a8640447d439573271a1a74c632148628ff19c1ca8341e500
515,2014-08-27,1,pol rips cuomo for doubting value of a democratic n y senate,66980,10500,Pol rips Cuomo for doubting value of a Democratic N.Y. Senate https://t.co/9d4gGtksVR https://t.co/Yk669KL9KK,2017-05-05 00:28,860289982346530816,"New York City's local news on Twitter. Breaking news, sports, events and international news. Tweet us or DM","New York, NY",TodayNYCity
516,2014-06-08,1,obama to announce new executive action on guns politics,18560,7276,Obama to announce new executive action on guns  #politics,2015-12-31 18:21,682627761882660866,"Boston's local news on Twitter. Breaking news, sports, events  and international news. Tweet us or DM","Boston, USA",TodayBostonMA
517,2015-11-24,1,king here s why i m leaving the democratic party after this presidential election and you should too,1590,2946,KING: Here’s why I’m leaving the Democratic Party after this presidential election and you should too   https://t.co/qhGMkydMSS,2016-05-24 20:59,735213611551858688,"New York, uniting Liberals since 1624!","New York, USA",261a553ac8e01a3f5ab164abfff49b4e3a48d4a735727ab151cbccb391f68004
518,2014-08-15,1,exchange teens with disabilities take superhero training business news,40762,14404,EXCHANGE: Teens with disabilities take 'Superhero Training'  #business #news,2015-08-07 12:16,629627229719257089,"Breaking news, weather, traffic and more for Washington. DM us anytime. RTs not endorsements","Washington, D.C.",WashingtOnline
519,2014-06-15,1,bangladesh begins survey of undocumented rohingya muslims news,25263,10975,Bangladesh begins survey of undocumented Rohingya Muslims https://t.co/GEyseZd8zp #news,2016-02-13 06:20,698391379618037760,"Be the first to know Seattle's local news. Politics, sport, entertainment, business, features and more that you need to know and share","Seattle, WA",Seattle_Post
520,2014-08-28,1,watch party planned for upcoming republican presidential candidate debate in cleveland several loca politics,19351,8207,Watch party planned for upcoming Republican presidential candidate debate in Cleveland: Several loca... http://t.co/ifRp5OW3PL #politics,2015-07-22 17:55,623914390853541888,"Breaking news, weather, traffic and more for Cleveland. DM us anytime. RTs not endorsements","City of Cleveland, USA",OnlineCleveland
521,2014-08-27,1,politics ydanis rodriguez hasn t given up on horse drawn carriage ban,66980,10500,#politics Ydanis Rodriguez hasn’t given up on horse-drawn carriage ban,2015-08-09 20:30,630476274880765952,"New York City's local news on Twitter. Breaking news, sports, events and international news. Tweet us or DM","New York, NY",TodayNYCity
522,2015-06-22,1,hips and breast enhancer exercise seriouslyfactz shatushettima itsveebs autumn_dn stefonjackson wa_kawaida chyazsamuel agtjoseph,486,5,Hips and breast enhancer exercise. @seriouslyfactz @shatushettima @itsveebs @Autumn_DN @StefonJackson @wa_kawaida @ChyazSamuel @AgtJoseph,2015-07-07 11:25,618380264310333440,http://t.co/Z2QpDqsbqr  provides wonderful apps to help workout.,"New York, USA",60f0b63e612aa72961a991ed83ad3318ccaa22f9c343ea79bb199e364cf75867
523,2014-05-05,1,new plaquemines parish council denies coal export terminal s building permit news,35988,11010,New Plaquemines Parish Council denies coal export terminal's building permit  #news,2015-01-08 23:52,553338493162643456,"Breaking news, weather, traffic and more for New Orleans and Louisiana. DM us anytime. RTs not endorsements","New Orleans, LA",NewOrleansON
524,2014-08-27,1,motorcyclist killed in bronx crash newyork,66980,10500,Motorcyclist killed in Bronx crash  #NewYork,2015-09-28 14:37,648506930667765760,"New York City's local news on Twitter. Breaking news, sports, events and international news. Tweet us or DM","New York, NY",TodayNYCity
525,2014-08-16,1,the unselfish effort to bring cheer to others will be the beginning of a happier life for ourselves,462,997,The unselfish effort to bring cheer to others will be the beginning of a happier life for ourselves.,2015-03-18 08:17,578107954865446912,,Houston,e948a42c81679e7799660f1d39dbf672dc765381d6b929170459d72db8abe95e
526,2014-05-14,1,1 dead in sw side crash a man was killed in a traffic crash on the southwest side early saturday mo breaking,23595,13665,1 dead in SW Side crash: A man was killed in a traffic crash on the Southwest Side early Saturday mo... https://t.co/vX27ZjrYAX #breaking,2015-12-05 12:58,673124293648060416,"Local news, sports, business, politics, entertainment, travel and opinion for Chicago and Illinois. DM us 24/7","Chicago, IL",ChicagoDailyNew
527,2014-05-14,1,breaking owner dog stolen from west loop apartment turned in at shelter,23595,13665,#breaking Owner: Dog stolen from West Loop apartment turned in at shelter,2015-05-28 03:26,603764257826607104,"Local news, sports, business, politics, entertainment, travel and opinion for Chicago and Illinois. DM us 24/7","Chicago, IL",ChicagoDailyNew
528,2014-05-14,1,ford cancels 1 6b plant in mexico to reinvest in michigan,23595,13665,"Ford Cancels $1.6B Plant in Mexico, to Reinvest in Michigan https://t.co/Ki72YZlCjt https://t.co/wfHJVQJbWT",2017-01-03 17:34,816336899363237891,"Local news, sports, business, politics, entertainment, travel and opinion for Chicago and Illinois. DM us 24/7","Chicago, IL",ChicagoDailyNew
529,2014-06-15,1,tuesday tv picks hell s kitchen chicago fire and justified entertainment,25263,10975,"Tuesday TV Picks: ‘Hell’s Kitchen,’ ‘Chicago Fire’ and ‘Justified’ http://t.co/Ti9cEBbFcL #entertainment",2015-03-04 08:15,573033939255758849,"Be the first to know Seattle's local news. Politics, sport, entertainment, business, features and more that you need to know and share","Seattle, WA",Seattle_Post
530,2014-05-05,1,new orleans library tax hike gets bgr snub too much money too little planning news,35988,11010,"New Orleans library tax hike gets BGR snub: too much money, too little planning  #news",2015-04-08 19:14,585883346825121792,"Breaking news, weather, traffic and more for New Orleans and Louisiana. DM us anytime. RTs not endorsements","New Orleans, LA",NewOrleansON
531,2014-08-15,1,white sox tigers game postponed by rained baseball,40762,14404,White Sox-Tigers game postponed by rained  #baseball,2015-06-27 21:21,614906503548395520,"Breaking news, weather, traffic and more for Washington. DM us anytime. RTs not endorsements","Washington, D.C.",WashingtOnline
532,2014-05-05,1,watch live stream of the canal street fire news,35988,11010,Watch live stream of the Canal Street fire  #news,2016-01-27 14:24,692352580605726720,"Breaking news, weather, traffic and more for New Orleans and Louisiana. DM us anytime. RTs not endorsements","New Orleans, LA",NewOrleansON
533,2014-06-15,1,politics two killed 3 hurt in toppenish crash,25263,10975,"#politics Two killed, 3 hurt in Toppenish crash",2015-07-26 20:30,625402780971196418,"Be the first to know Seattle's local news. Politics, sport, entertainment, business, features and more that you need to know and share","Seattle, WA",Seattle_Post
534,2014-08-27,1,cops hunt creep who exposed himself to woman on f train newyork,66980,10500,Cops hunt creep who exposed himself to woman on F train  #NewYork,2016-01-22 13:04,690520460832862209,"New York City's local news on Twitter. Breaking news, sports, events and international news. Tweet us or DM","New York, NY",TodayNYCity
535,2014-04-24,1,if you love me come on get involved,57,119,If you love me come on get involved,2014-08-28 05:21,504861193216196608,,Chicago,e18b35556cd304be648a39362aa1281f5be6f614c8a99f5f396790b3c641ca92
536,2014-08-28,1,cleveland leaders want to cut off charter school sponsor st aloysius orphanage,19351,8207,Cleveland leaders want to cut off charter school sponsor St. Aloysius Orphanage https://t.co/cpC7MEiBGd https://t.co/EtP54V0tHL,2017-08-08 14:59,894936079517839361,"Breaking news, weather, traffic and more for Cleveland. DM us anytime. RTs not endorsements","City of Cleveland, USA",OnlineCleveland
537,2014-08-15,1,high rainfall won t delay maryville s new sewage plant business news,40762,14404,High rainfall won't delay Maryville's new sewage plant  #business #news,2015-06-09 13:15,608261058038362113,"Breaking news, weather, traffic and more for Washington. DM us anytime. RTs not endorsements","Washington, D.C.",WashingtOnline
538,2014-06-15,1,monday s poll what do you expect from the mariners the rest of the season sports,25263,10975,Monday’s poll: What do you expect from the Mariners the rest of the season?  #sports,2015-06-01 00:14,605165380114333696,"Be the first to know Seattle's local news. Politics, sport, entertainment, business, features and more that you need to know and share","Seattle, WA",Seattle_Post
539,2015-11-25,1,hell yeah clint is right,72121,42080,Hell yeah Clint is right! https://t.co/hUqq6FGDST,2017-06-12 00:17,874058084737536000,Southern. Conservative. Pro God. Anti Racism,"Texas, USA",Pamela_Moore13
540,2014-08-15,1,daniel sedin leads canucks past blackhawks 5 4 hockey,40762,14404,Daniel Sedin leads Canucks past Blackhawks 5-4  #hockey,2015-02-12 05:17,565741357939974144,"Breaking news, weather, traffic and more for Washington. DM us anytime. RTs not endorsements","Washington, D.C.",WashingtOnline
541,2016-06-15,1,botoxbill berkeley berkeleyriots antifa cleveland americafirst obamafail easter eastermonday maga usa,2748,265,🚨#BotoxBill🚨 🚨#Berkeley🚨 🚨#BerkeleyRiots🚨 🚨#ANTIFA🚨 🚨#Cleveland🚨 🚨#AmericaFirst🚨 🚨#ObamaFail🚨 🚨#Easter🚨 🚨#EasterMonday🚨 🚨#MAGA🚨 🚨#USA🚨 https://t.co/Ymk1hBpN3a,2017-04-17 08:01,853881201202872321,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,United States,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845
